product_name,categories_en,categories_tags,proteins_100g,sugars_100g,fat_100g,fiber_100g,energy_100g,ingredients_text,Primary_Category
Pepperidge farm cookies strawberry,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",3.33,30.0,23.33,0.0,1954.0,"Made from: enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable oils (palm kernel, palm and/or soybean and hydrogenated soybean), fructose, corn syrup solids, cranberries, cream cheese (milk and cream, cultures, salt, carob bean gum), butter, contains 2% or less of: nonfat milk, eggs, cornstarch, natural flavors, whey powder, ammonium bicarbonate, milk fat, salt, monocalcium phosphate, baking soda, citric acid, soy lecithin, elderberry juice concentrate (color).contains: wheat, milk, eggs, soy.",Cookies & Biscuits
"Baked puffed snacks, mega cheese",Snacks,en:snacks,6.67,6.67,20.0,3.3,1954.0,"Made with smiles and whole grain yellow corn meal, enriched degermed yellow corn meal (degerminated yellow corn meal, ferrous sulfate, niacin, thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), canola oil, whey, salt, contains 2 percent or less of: sugar, cheddar cheese (milk, salt, cultures, enzymes), calcium carbonate, asiago cheese (part-skim milk, salt, cultures, enzymes), corn maltodextrin, enzyme modified romano cheese (cow's milk, cultures, salt, enzymes), buttermilk, enzyme modified cheddar cheese (milk, cultures, salt, enzymes), mono and diglycerides, sunflower lecithin, yeast extract, spice, paprika extract for color, natural flavors, disodium inosinate, disodium guanylate, annatto extract for color, potato flour, dextrose, lactic acid and ascorbic acid.",Other Snacks
Cookies milano candy cane limited edition,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",4.0,36.0,24.0,4.0,2176.0,"Made from: enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable oils (palm kernel, palm and/or soybean and hydrogenated soybean), semi sweet chocolate (sugar, chocolate, chocolate processed with alkali, cocoa butter, milkfat, soy lecithin, vanilla extract), eggs, contains 2% or less of: cornstarch, salt, red radish juice concentrate and paprika extract for color, baking soda, soy lecithin, milkfat, peppermint oil, natural flavor, nonfat milk. contains: wheat, milk, soy, eggs.",Cookies & Biscuits
Pepperidge farm cookies,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",6.45,35.48,19.35,3.2,1891.0,"Made from: unbleached enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), semi sweet chocolate (chocolate liquor, sugar, dextrose, cocoa butter, soy lecithin, vanilla extract), fructose, sugar, vegetable oils (palm and/or interesterified and hydrogenated soybean), brown sugar (sugar, invert sugar, molasses), cocoa processed with alkali (dutched), eggs, corn syrup solids, butter (cream, salt), contains 2 percent or less of: cream cheese (milk and cream, cultures, salt, carob bean gum), cornstarch, leavening (baking soda, ammonium bicarbonate, monocalcium phosphate), nonfat milk, salt, vanilla extract and sodium phosphate. contains: wheat, soy, eggs, milk.",Cookies & Biscuits
"Pepperidge farm, goldfish, baked snack crackers, macaroni & cheese cheesy pizza","Snacks,Salty snacks,Appetizers,Biscuits and crackers,Crackers (Appetizers)","en:snacks,en:salty-snacks,en:appetizers,en:biscuits-and-crackers,en:crackers-appetizers",12.86,7.14,2.86,1.4,1494.0,"Enriched macaroni (wheat flour, niacin, ferrous sulfate [iron], thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid); cheese sauce mix [corn maltodextrin, dehydrated whey (milk), dextrose, salt, cheddar cheese (milk, cultures, salt, enzymes), modified cornstrach, mozzarella cheese (milk, cultures, salt, enzymes), dehydrated buttermilk, dehydrated tomatoes, yeast extract, natural flavors, dehydrated onions, xanthan gum, spices, paprika and annatto extracts for colors, soy protein, soy lecithin]",Chips & Salty Snacks
Pepperidge farm cookies lemon,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",3.85,34.62,26.92,3.8,2092.0,"Made from: unbleached enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, vegetable oils (palm kernel, palm and/or interesterified and hydrogenated soybean and/or hydrogenated cottonseed), semi sweet chocolate (sugar, chocolate liquor, chocolate liquor processed with alkali [dutched], cocoa butter, butter oil, soy lecithin, vanilla extract), eggs, contains 2 percent or less of: cornstarch, nonfat milk, dehydrated reduced mineral whey, dehydrated whole milk, egg whites, salt, soy lecithin, natural flavors, citric acid, turmeric extract for color and leavening (baking soda).",Cookies & Biscuits
Cheddar baked snack crackers,"Snacks,Salty snacks,Appetizers,Biscuits and crackers,Crackers (Appetizers)","en:snacks,en:salty-snacks,en:appetizers,en:biscuits-and-crackers,en:crackers-appetizers",10.0,0.0,16.67,6.7,1954.0,"Made with smiles and whole wheat flour, enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), vegetable oils (canola and/or sunflower), cheddar cheese ([cultured milk, salt, enzymes], annatto), salt, contains 2 percent or less of: yeast extract, natural flavor, paprika, spices (celery), baking soda, monocalcium phosphate, dehydrated onions, annatto extract for color.",Chips & Salty Snacks
Pepperidge farm cookies dulce de leche,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",3.85,34.62,26.92,0.0,2092.0,"Made from: unbleached enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, vegetable oils (palm kernel, palm and/or interesterified and hydrogenated soybean and/or hydrogenated cottonseed), milk chocolate (sugar, cocoa butter, whole milk powder, chocolate liquor processed with alkali [dutched], chocolate liquor, skim milk powder, soy lecithin, vanilla extract), eggs, contains 2 percent or less of: cornstarch, dehydrated reduced mineral whey, milk, nonfat milk, egg whites, salt, annatto extract for color, caramel color, soy lecithin, natural flavors and leavening (baking soda).",Cookies & Biscuits
Pepperidge Farm Crackers Cheddar,"Snacks,Salty snacks,Sweet snacks,Appetizers,Biscuits and cakes,Biscuits and crackers,Biscuits,Crackers (Appetizers)","en:snacks,en:salty-snacks,en:sweet-snacks,en:appetizers,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits,en:crackers-appetizers",3.0,0.0,5.0,1.0,586.0,"Made with smiles and enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), cheddar cheese ([cultured milk, salt, enzymes], annatto), canola and/or sunflower oils, contains 2% or less of: salt, yeast, sugar, autolyzed yeast, baking soda, paprika, spices, celery, monocalcium phosphate, onion powder. contains: wheat, milk.",Chips & Salty Snacks
Pepperidge farm crackers cheddar,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",9.09,0.0,18.18,0.0,1904.0,"Made with smiles and unbleached enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), cheddar cheese ([cultured milk, salt, enzymes], annatto), vegetable oils (canola, sunflower and/or soybean), contains 2 percent or less of: salt, yeast, sugar, autolyzed yeast, leavening (baking soda, monocalcium phosphate, ammonium bicarbonate), paprika, spices (contains celery) and dehydrated onions.",Chips & Salty Snacks
Pepperidge farm crackers cheddar,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",9.09,0.0,18.18,0.0,1904.0,"Made with smiles and unbleached enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), cheddar cheese ([cultured milk, salt, enzymes], annatto), vegetable oils (canola, sunflower and/or soybean), contains 2 percent or less of: salt, yeast, sugar, autolyzed yeast, leavening (baking soda, monocalcium phosphate, ammonium bicarbonate), paprika, spices (contains celery) and dehydrated onions.",Chips & Salty Snacks
Pepperidge Farm Crackers Cheddar,"Snacks,Salty snacks,Sweet snacks,Appetizers,Biscuits and cakes,Biscuits and crackers,Biscuits,Crackers (Appetizers)","en:snacks,en:salty-snacks,en:sweet-snacks,en:appetizers,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits,en:crackers-appetizers",13.3333,0.0,16.6667,3.3,1953.0,"Made with smiles and enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), cheddar cheese ([cultured milk, salt, enzymes], annatto), canola and/or sunflower oil, salt, contains 2% or less of: sugar, yeast extract, whey, corn flour, autolyzed yeast extract, torula yeast, paprika extract (color), spices, celery, enzyme modified cheddar cheese (milk, cultures, salt, enzymes), onion powder, garlic powder, citric acid, lactic acid, calcium lactate, natural flavor, milkfat, monocalcium phosphate, baking soda. contains: wheat, milk.",Chips & Salty Snacks
Pepperidge farm crackers cheddar,"Snacks,Salty snacks,Sweet snacks,Appetizers,Biscuits and cakes,Biscuits and crackers,Biscuits,Crackers (Appetizers)","en:snacks,en:salty-snacks,en:sweet-snacks,en:appetizers,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits,en:crackers-appetizers",10.0,3.33,16.67,3.3,1954.0,"Made with smiles and enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), cheddar cheese (cultured milk, salt, enzymes), canola and/or sunflower oils, contains 2% or less of: salt, yeast, autolyzed yeast, sugar, spices, celery, onion powder, and beet juice concentrate, paprika extract, turmeric extract, huito juice concentrate, watermelon juice concentrate for color. contains: wheat, milk.",Chips & Salty Snacks
"Soft dessert cookies, blueberry cobbler","Snacks,Sweet snacks,Biscuits and cakes,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",3.33,30.0,20.0,0.0,1954.0,"Unbleached enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, vegetable oils (palm and/or interesterified and hydrogenated soybean and/or hydrogenated cottonseed), fructose, butter (cream, salt), corn syrup solids, cranberries, contains 2 percent or less of: cornstarch, nonfat milk, natural flavors, eggs, leavening (ammonium bicarbonate, baking soda, monocalcium phosphate), blueberries, pumpkin, high fructose corn syrup, salt, grape juice concentrate, blueberry juice concentrate, citric acid, calcium lactate and soy lecithin.",Cookies & Biscuits
Pepperidge farm crackers,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",7.69,7.69,15.38,7.7,1933.0,"Made from: unbleached enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), vegetable oils (canola, sunflower and/or soybean), butter (cream, salt), sugar, brown sugar (sugar, invert sugar, molasses), defatted wheat germ, whole wheat flour, contains 2 percent or less of: salt, invert syrup, oat fiber, honey, leavening (ammonium bicarbonate, baking soda, monocalcium phosphate), malted barley flour, dextrose, wheat flour, soy lecithin, nonfat milk, enzymes and lactose. contains: wheat, milk, soy.",Chips & Salty Snacks
Pepperidge farm cookies milano,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",4.76,33.3,28.6,4.76,2190.0,"Made from: enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), semi sweet chocolate (sugar, chocolate, chocolate processed with alkali, cocoa butter, milkfat, soy lecithin, vanilla extract), sugar, palm and/or soybean and hydrogenated soybean oil, eggs, contains 2% or less of: cornstarch, salt, baking soda, soy lecithin, natural flavor, nonfat milk.contains: egg, wheat, milk, soy.",Cookies & Biscuits
Pepperidge farm cookies,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",5.88,32.35,26.47,2.9,2213.0,"Made from: enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), semi sweet chocolate (sugar, chocolate, chocolate processed with alkali, cocoa butter, milkfat, soy lecithin, vanilla extract), sugar, palm and/or soybean and hydrogenated soybean oil, eggs, contains 2% or less of: cornstarch, salt, baking soda, soy lecithin, natural flavor, nonfat milk.contains: egg, wheat, milk, soy.",Cookies & Biscuits
Pepperidge farm cookies,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",6.67,20.0,20.0,3.3,1954.0,"Made from: unbleached enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), butter, sugar, cornstarch, eggs, contains 2 percent or less of: nonfat milk, dextrose, leavening (baking soda, cream of tartar) and soy lecithin.",Cookies & Biscuits
